Flood_Date,Flood_Hour,Flood_X,Flood_Y,Tide_Data,Tide_Hour,Tide_Weight
01/17/2014,10:28:00 AM,-9.18000051644557,38.7650244146709,08/02/2012,08:53:00 AM,.57
01/19/2014,09:58:00 AM,-9.12201033837821,38.734604426618,08/02/2012,03:28:00 PM,4
01/17/2014,10:29:00 AM,-9.1909236397345,38.7006652669054,08/02/2012,09:22:00 PM,.42
01/17/2014,10:31:00 AM,-9.19875076927943,38.698076303286,08/03/2012,03:54:00 AM,3.75
01/17/2014,10:32:00 AM,-9.11055554025195,38.7511764273906,08/03/2012,09:35:00 AM,.52
01/17/2014,10:47:00 AM,-9.14060135585549,38.7422335606039,08/03/2012,04:11:00 PM,4
02/11/2014,02:38:00 PM,-9.12744744284534,38.717878724163,08/03/2012,10:02:00 PM,.44
03/02/2014,08:20:00 AM,-9.13932768853857,38.7122313887283,08/04/2012,04:34:00 AM,3.73
12/31/2013,10:17:00 AM,-9.1648399042459,38.7749494579185,08/04/2012,10:14:00 AM,.55
01/03/2014,01:03:00 PM,-9.1047697400149,38.7355363441096,08/04/2012,04:50:00 PM,3.93
01/04/2014,03:22:00 PM,-9.10967542950232,38.7399238464206,08/04/2012,10:39:00 PM,.52
01/07/2014,06:41:00 AM,-9.12999395484247,38.7361209117954,08/05/2012,05:10:00 AM,3.65
01/07/2014,01:27:00 PM,-9.17457057532795,38.7434313830473,08/05/2012,10:50:00 AM,.64
01/17/2014,10:15:00 AM,-9.15375398256355,38.7246565781984,08/05/2012,05:26:00 PM,3.79
01/17/2014,10:19:00 AM,-9.13612841076002,38.7153288482583,08/05/2012,11:14:00 PM,.65
01/17/2014,10:32:00 AM,-9.13760522020748,38.7143016442727,08/06/2012,05:45:00 AM,3.52
01/17/2014,02:33:00 PM,-9.13217069534742,38.7300682979154,08/06/2012,11:26:00 AM,.78
01/17/2014,03:54:00 PM,-9.13537039218511,38.7184418133041,08/06/2012,06:00:00 PM,3.59
01/17/2014,03:58:00 PM,-9.11016730317088,38.7697766803681,08/06/2012,11:49:00 PM,.82
01/21/2014,02:11:00 PM,-9.15375398256355,38.7246565781984,08/07/2012,06:19:00 AM,3.36
01/17/2014,09:20:00 AM,-9.17810736958672,38.7443911749501,08/07/2012,12:03:00 PM,.96
01/17/2014,11:22:00 AM,-9.18085995108665,38.7397928255788,08/07/2012,06:34:00 PM,3.38
02/01/2014,10:26:00 PM,-9.13759677093846,38.732798014724,08/08/2012,12:25:00 AM,1.01
01/17/2014,08:57:00 AM,-9.14083608568465,38.7576429210031,08/08/2012,06:54:00 AM,3.19
02/04/2014,05:13:00 PM,-9.1371321132162,38.7500785190782,08/08/2012,12:43:00 PM,1.17
02/04/2014,07:25:00 PM,-9.17048704168977,38.7300515617739,08/08/2012,07:11:00 PM,3.15
02/05/2014,05:54:00 AM,-9.12999395484247,38.7361209117954,08/09/2012,01:06:00 AM,1.22
01/04/2014,10:36:00 AM,-9.13562368885107,38.7101477384215,08/09/2012,07:36:00 AM,3.01
01/04/2014,11:53:00 AM,-9.1404236363532,38.7540112379548,08/09/2012,01:32:00 PM,1.38
01/08/2014,01:48:00 PM,-9.16562408888784,38.765562370053,08/09/2012,07:57:00 PM,2.94
01/17/2014,10:11:00 AM,-9.13338119485406,38.7214889344541,08/10/2012,01:59:00 AM,1.42
01/17/2014,10:37:00 AM,-9.13625982036036,38.7173767993186,08/10/2012,08:32:00 AM,2.87
01/17/2014,03:06:00 PM,-9.18108761596923,38.7442082271807,08/10/2012,02:38:00 PM,1.55
01/07/2014,11:43:00 AM,-9.16568622076734,38.7141918485806,08/10/2012,09:01:00 PM,2.78
01/17/2014,08:30:00 AM,-9.11278151164577,38.767338709643,08/11/2012,03:10:00 AM,1.55
01/17/2014,11:04:00 AM,-9.14108566338444,38.75758013997,08/11/2012,09:47:00 AM,2.81
01/23/2014,04:32:00 PM,-9.20290856438078,38.7027706791313,08/11/2012,04:03:00 PM,1.6
02/08/2014,10:20:00 AM,-9.14854632091851,38.7803094935787,08/11/2012,10:24:00 PM,2.73
01/17/2014,10:31:00 AM,-9.1011075626271,38.7449669265985,08/12/2012,04:32:00 AM,1.56
01/17/2014,02:46:00 PM,-9.1681954261608,38.7181598010127,08/12/2012,11:07:00 AM,2.88
01/18/2014,07:45:00 AM,-9.13229363276832,38.7325572840851,08/12/2012,05:23:00 PM,1.5
01/19/2014,12:03:00 AM,-9.11670733659597,38.7299701561278,08/12/2012,11:43:00 PM,2.82
02/04/2014,07:17:00 PM,-9.12251363714059,38.7823181918612,08/13/2012,05:41:00 AM,1.44
02/04/2014,07:51:00 PM,-9.1172906612898,38.7404388642042,08/13/2012,12:12:00 PM,3.05
01/06/2014,12:37:00 PM,-9.16140251502325,38.7190072758991,08/13/2012,06:22:00 PM,1.32
01/07/2014,09:50:00 AM,-9.15492430784497,38.72356919988,08/14/2012,12:42:00 AM,2.99
01/17/2014,08:30:00 AM,-9.18074805340947,38.7530628208543,08/14/2012,06:34:00 AM,1.27
02/08/2014,11:56:00 AM,-9.14628020819321,38.7455874035911,08/14/2012,01:03:00 PM,3.25
02/09/2014,11:58:00 AM,-9.13791563092117,38.7323613686281,08/14/2012,07:08:00 PM,1.11
01/03/2014,11:37:00 AM,-9.12899271556837,38.7392803033592,08/15/2012,01:29:00 AM,3.18
02/06/2014,12:55:00 AM,-9.13263489974534,38.7203446017429,08/15/2012,07:17:00 AM,1.08
01/04/2014,11:04:00 AM,-9.16519382624232,38.7500661744441,08/15/2012,01:47:00 PM,3.47
01/27/2014,11:02:00 AM,-9.16221071965804,38.7693732911775,08/15/2012,07:47:00 PM,.91
01/28/2014,05:14:00 PM,-9.16819614072277,38.7471613926488,08/16/2012,02:10:00 AM,3.37
01/17/2014,09:29:00 AM,-9.16976366115946,38.7600252462853,08/16/2012,07:56:00 AM,.89
01/17/2014,09:53:00 AM,-9.1990423845136,38.7046030602072,08/16/2012,02:27:00 PM,3.66
01/17/2014,10:04:00 AM,-9.13911241974791,38.7432881999182,08/16/2012,08:24:00 PM,.73
01/17/2014,01:25:00 PM,-9.18060830060078,38.746059740345,08/17/2012,02:50:00 AM,3.54
01/17/2014,04:40:00 PM,-9.12311102303834,38.7191344954315,08/17/2012,08:34:00 AM,.72
01/18/2014,10:33:00 AM,-9.12227676397966,38.73249521415,08/17/2012,03:07:00 PM,3.83
01/18/2014,10:28:00 PM,-9.19946745764578,38.7051467598117,08/17/2012,09:01:00 PM,.59
01/19/2014,11:12:00 PM,-9.18183047926972,38.7447404773348,08/18/2012,03:28:00 AM,3.68
12/30/2013,01:53:00 PM,-9.16372493162742,38.7105433950457,08/18/2012,09:11:00 AM,.59
01/02/2014,09:44:00 AM,-9.15499330759484,38.7391946759856,08/18/2012,03:46:00 PM,3.94
01/04/2014,11:07:00 AM,-9.13920534540509,38.7142729260784,08/18/2012,09:37:00 PM,.5
01/17/2014,11:09:00 AM,-9.13640455438101,38.7513713632668,08/19/2012,04:07:00 AM,3.77
01/17/2014,01:13:00 PM,-9.16407657801832,38.7770304296904,08/19/2012,09:48:00 AM,.51
01/17/2014,02:32:00 PM,-9.16816625297436,38.7706629145255,08/19/2012,04:25:00 PM,3.99
01/18/2014,09:21:00 AM,-9.1525244184834,38.7110784561635,08/19/2012,10:14:00 PM,.46
02/11/2014,06:54:00 PM,-9.17159972951018,38.7184771692635,08/20/2012,04:46:00 AM,3.79
01/04/2014,11:19:00 AM,-9.13371748757045,38.7375229563145,08/20/2012,10:26:00 AM,.5
01/17/2014,08:35:00 AM,-9.17779909511937,38.7563943409257,08/20/2012,05:04:00 PM,3.96
01/17/2014,10:18:00 AM,-9.14354237987251,38.7846099985888,08/20/2012,10:52:00 PM,.5
01/04/2014,09:38:00 AM,-9.13094118975989,38.7490532303377,08/21/2012,05:25:00 AM,3.76
01/07/2014,01:07:00 PM,-9.16656915062846,38.7212046345786,08/21/2012,11:06:00 AM,.56
01/17/2014,11:07:00 AM,-9.1538091656338,38.707914255166,08/21/2012,05:45:00 PM,3.85
01/18/2014,10:39:00 PM,-9.12416696615694,38.7827559077178,08/21/2012,11:32:00 PM,.61
02/11/2014,02:48:00 PM,-9.13011615791884,38.7397162308338,08/22/2012,06:07:00 AM,3.66
12/31/2013,10:18:00 AM,-9.1388421333278,38.7098523127303,08/22/2012,11:49:00 AM,.69
01/07/2014,09:35:00 AM,-9.13807194282622,38.7142096800359,08/22/2012,06:28:00 PM,3.68
01/07/2014,09:58:00 AM,-9.14645753008469,38.7257096292674,08/23/2012,12:15:00 AM,.79
01/07/2014,10:57:00 AM,-9.2084854426583,38.7511232349838,08/23/2012,06:53:00 AM,3.51
01/17/2014,10:01:00 AM,-9.16259812515713,38.7300223462711,08/23/2012,12:37:00 PM,.89
01/17/2014,10:25:00 AM,-9.17795189132791,38.744769839609,08/23/2012,07:18:00 PM,3.45
01/18/2014,08:16:00 AM,-9.14242984171215,38.754486072419,08/24/2012,01:06:00 AM,1.01
01/20/2014,03:31:00 PM,-9.18187415190834,38.744778603361,08/24/2012,07:48:00 AM,3.34
01/21/2014,04:00:00 PM,-9.13933904740458,38.7562195016992,08/24/2012,01:37:00 PM,1.1
02/11/2014,01:22:00 PM,-9.1165920219911,38.7654440669164,08/24/2012,08:20:00 PM,3.22
01/17/2014,08:52:00 AM,-9.15672170585447,38.7526738362143,08/25/2012,02:11:00 AM,1.23
01/19/2014,02:27:00 PM,-9.14090003269082,38.7106270780565,08/25/2012,08:57:00 AM,3.21
02/11/2014,02:25:00 PM,-9.1301494038573,38.7534983936703,08/25/2012,02:55:00 PM,1.26
02/11/2014,02:56:00 PM,-9.13588574222163,38.7184850392287,08/25/2012,09:41:00 PM,3.07
01/04/2014,10:35:00 AM,-9.13130757814565,38.7105155502617,08/26/2012,03:35:00 AM,1.35
01/17/2014,10:33:00 AM,-9.13337739455115,38.7196907643725,08/26/2012,10:21:00 AM,3.2
01/18/2014,10:46:00 PM,-9.1824764879406,38.756182050764,08/26/2012,04:27:00 PM,1.27
02/11/2014,08:04:00 AM,-9.11833475652445,38.7390316492347,08/26/2012,11:09:00 PM,3.1
02/11/2014,10:53:00 AM,-9.19747264527378,38.7559878703492,08/27/2012,05:02:00 AM,1.3
02/14/2014,07:02:00 PM,-9.13617152479422,38.7092971295681,08/27/2012,11:41:00 AM,3.34
01/07/2014,01:43:00 PM,-9.16416099927846,38.7287276623428,08/27/2012,05:49:00 PM,1.12
01/17/2014,10:16:00 AM,-9.12500584431207,38.753553371666,08/28/2012,12:23:00 AM,3.27
01/17/2014,11:00:00 AM,-9.12360144194204,38.7286061122513,08/28/2012,06:13:00 AM,1.13
01/17/2014,12:23:00 PM,-9.14822907482483,38.7431286151975,08/28/2012,12:46:00 PM,3.56
02/11/2014,01:05:00 PM,-9.1447189496175,38.7358900860789,08/28/2012,06:51:00 PM,.91
02/11/2014,02:28:00 PM,-9.15573521970782,38.7187385426923,08/29/2012,01:20:00 AM,3.47
02/20/2014,05:56:00 PM,-9.12213422988231,38.721329079851,08/29/2012,07:09:00 AM,.93
01/17/2014,10:54:00 AM,-9.11062058369182,38.7646715981705,08/29/2012,01:40:00 PM,3.77
01/19/2014,12:19:00 AM,-9.1577141850748,38.7818873444116,08/29/2012,07:40:00 PM,.72
02/11/2014,12:16:00 PM,-9.13914138725825,38.7485103027513,08/30/2012,02:09:00 AM,3.65
12/31/2013,10:57:00 AM,-9.14806684518021,38.7104135998591,08/30/2012,07:54:00 AM,.75
01/17/2014,10:11:00 AM,-9.15370327534665,38.724775838387,08/30/2012,02:26:00 PM,3.93
01/17/2014,12:47:00 PM,-9.19114873486121,38.7451473955959,08/30/2012,08:22:00 PM,.59
01/17/2014,08:13:00 PM,-9.12423321869024,38.7197008002963,08/31/2012,02:51:00 AM,3.77
02/11/2014,11:19:00 AM,-9.11573050619529,38.7253869069873,08/31/2012,08:35:00 AM,.63
02/11/2014,01:01:00 PM,-9.16952777231131,38.7213442001637,08/31/2012,03:08:00 PM,4
12/31/2013,10:36:00 AM,-9.16894297704278,38.7061523416331,08/31/2012,09:00:00 PM,.53
01/04/2014,10:41:00 AM,-9.19904935029652,38.7046394681856,09/01/2012,03:30:00 AM,3.82
01/07/2014,10:29:00 AM,-9.15357591093689,38.7159131117375,09/01/2012,09:13:00 AM,.58
01/17/2014,10:12:00 AM,-9.13642381512071,38.7563886903284,09/01/2012,03:46:00 PM,4
01/17/2014,05:50:00 PM,-9.13274352484242,38.7202819358685,09/01/2012,09:35:00 PM,.54
01/19/2014,12:11:00 AM,-9.14925192391458,38.7301810494711,09/02/2012,04:06:00 AM,3.81
01/21/2014,08:26:00 AM,-9.19855424655417,38.7503756249867,09/02/2012,09:48:00 AM,.59
01/27/2014,09:28:00 AM,-9.13322998911525,38.732528922422,09/02/2012,04:22:00 PM,3.92
02/11/2014,12:51:00 PM,-9.13055041441203,38.7244016988106,09/02/2012,10:08:00 PM,.6
02/11/2014,03:49:00 PM,-9.13286473769085,38.7199024005015,09/03/2012,04:39:00 AM,3.75
01/04/2014,11:07:00 AM,-9.21302074564687,38.7109059092389,09/03/2012,10:21:00 AM,.67
01/07/2014,10:44:00 AM,-9.14750722527627,38.7118547112213,09/03/2012,04:54:00 PM,3.79
02/09/2014,06:21:00 PM,-9.15783048160596,38.7380975100611,09/03/2012,10:40:00 PM,.72
02/11/2014,08:17:00 AM,-9.11565501319117,38.7254513751959,09/04/2012,05:10:00 AM,3.64
01/07/2014,12:02:00 PM,-9.19381491453033,38.7102729212122,09/04/2012,10:54:00 AM,.8
01/17/2014,02:40:00 PM,-9.19810814201852,38.7461694978534,09/04/2012,05:25:00 PM,3.63
01/18/2014,08:27:00 AM,-9.11490687465488,38.7308210519258,09/04/2012,11:11:00 PM,.87
02/20/2014,04:38:00 PM,-9.14799736973894,38.7109192880616,09/05/2012,05:40:00 AM,3.49
01/17/2014,08:41:00 AM,-9.11670733659597,38.7299701561278,09/05/2012,11:27:00 AM,.98
01/17/2014,01:52:00 PM,-9.15375398256355,38.7246565781984,09/05/2012,05:56:00 PM,3.43
02/11/2014,09:39:00 AM,-9.186524594616,38.7449918942,09/05/2012,11:44:00 PM,1.06
01/17/2014,09:02:00 AM,-9.18986927356359,38.749105784846,09/06/2012,06:12:00 AM,3.33
01/17/2014,10:06:00 AM,-9.14332403857337,38.7187462087309,09/06/2012,12:03:00 PM,1.18
02/11/2014,08:21:00 AM,-9.15108672659188,38.7140009848828,09/06/2012,06:29:00 PM,3.22
02/11/2014,11:49:00 AM,-9.15787036704645,38.7424068413832,09/07/2012,12:20:00 AM,1.27
02/11/2014,12:33:00 PM,-9.16182427190438,38.7094507797969,09/07/2012,06:49:00 AM,3.15
02/11/2014,05:19:00 PM,-9.18083983403559,38.7397713817926,09/07/2012,12:46:00 PM,1.4
02/11/2014,06:11:00 PM,-9.20659190102985,38.7517908445389,09/07/2012,07:11:00 PM,3.01
02/11/2014,09:07:00 AM,-9.21270292286558,38.71075819482,09/08/2012,01:05:00 AM,1.49
12/31/2013,09:45:00 AM,-9.1817938973251,38.7694998101828,09/08/2012,07:37:00 AM,2.98
01/07/2014,11:03:00 AM,-9.16046489203701,38.7201773732589,09/08/2012,01:45:00 PM,1.6
01/17/2014,11:30:00 AM,-9.18524653300583,38.7039856973843,09/08/2012,08:09:00 PM,2.82
01/18/2014,11:39:00 PM,-9.13911241974791,38.7432881999182,09/09/2012,02:11:00 AM,1.67
02/11/2014,01:38:00 PM,-9.14105473154578,38.7125986562575,09/09/2012,08:45:00 AM,2.87
02/11/2014,02:30:00 PM,-9.14767241327132,38.7390112449786,09/09/2012,03:11:00 PM,1.69
01/17/2014,09:59:00 AM,-9.18320048964875,38.7456219460555,09/09/2012,09:33:00 PM,2.74
01/17/2014,10:46:00 AM,-9.13646307793887,38.7269371704514,09/10/2012,03:42:00 AM,1.72
01/04/2014,11:26:00 AM,-9.1927944761743,38.7495279203394,09/10/2012,10:15:00 AM,2.89
01/04/2014,11:35:00 AM,-9.17932321817555,38.7428162298872,09/10/2012,04:42:00 PM,1.62
01/17/2014,09:10:00 AM,-9.18320048964875,38.7456219460555,09/10/2012,11:05:00 PM,2.83
02/11/2014,02:02:00 PM,-9.16504238802404,38.739995612779,09/11/2012,05:04:00 AM,1.6
02/12/2014,09:00:00 AM,-9.17805894872958,38.7609199906463,09/11/2012,11:34:00 AM,3.06
01/04/2014,11:06:00 AM,-9.16230584991188,38.7141976708919,09/11/2012,05:48:00 PM,1.42
01/04/2014,02:11:00 PM,-9.16337458542762,38.7746157134431,09/12/2012,12:11:00 AM,3.03
01/07/2014,09:24:00 AM,-9.15909557856014,38.7826194582083,09/12/2012,06:02:00 AM,1.39
01/12/2014,03:03:00 PM,-9.17392198193609,38.7135885771174,09/12/2012,12:31:00 PM,3.3
01/17/2014,10:16:00 AM,-9.16849189331605,38.784932532691,09/12/2012,06:37:00 PM,1.18
01/17/2014,10:44:00 AM,-9.12239658202035,38.7675679577404,09/13/2012,01:00:00 AM,3.28
02/11/2014,03:04:00 PM,-9.15224749738692,38.7162987861315,09/13/2012,06:48:00 AM,1.15
02/11/2014,04:45:00 PM,-9.13406177260577,38.7184489499913,09/13/2012,01:17:00 PM,3.55
02/11/2014,04:47:00 PM,-9.16454956030283,38.7163765594482,09/13/2012,07:18:00 PM,.94
02/11/2014,05:59:00 PM,-9.15139898452866,38.7634058047598,09/14/2012,01:42:00 AM,3.52
01/06/2014,10:49:00 PM,-9.13247410546077,38.7303369651538,09/14/2012,07:29:00 AM,.91
01/06/2014,11:24:00 PM,-9.10912855625159,38.7466612647567,09/14/2012,02:00:00 PM,3.79
01/07/2014,01:26:00 PM,-9.20347952828092,38.7023038898295,09/14/2012,07:56:00 PM,.73
01/17/2014,09:36:00 AM,-9.15470173667304,38.753085902456,09/15/2012,02:23:00 AM,3.73
01/17/2014,10:31:00 AM,-9.10948387073644,38.7394250650821,09/15/2012,08:08:00 AM,.7
01/17/2014,11:34:00 AM,-9.2041070673945,38.7403806157715,09/15/2012,02:41:00 PM,3.97
01/17/2014,01:04:00 PM,-9.15375398256355,38.7246565781984,09/15/2012,08:34:00 PM,.56
01/17/2014,03:38:00 PM,-9.19120414768443,38.7451716216621,09/16/2012,03:03:00 AM,3.89
02/11/2014,10:49:00 AM,-9.16646823447572,38.720976875281,09/16/2012,08:47:00 AM,.54
02/11/2014,04:10:00 PM,-9.16866537422306,38.7211787917717,09/16/2012,03:21:00 PM,4.1
01/04/2014,12:14:00 PM,-9.14040394457111,38.7546312542779,09/16/2012,09:12:00 PM,.45
01/17/2014,09:33:00 AM,-9.14544307327644,38.7107728959881,09/17/2012,03:42:00 AM,4
01/17/2014,09:52:00 AM,-9.19057079350663,38.7598970890883,09/17/2012,09:26:00 AM,.44
01/17/2014,10:12:00 AM,-9.1520136321993,38.7392361157432,09/17/2012,04:02:00 PM,4.15
02/11/2014,11:24:00 AM,-9.13609578565785,38.7337657415091,09/17/2012,09:50:00 PM,.42
02/11/2014,02:24:00 PM,-9.1349310404974,38.7218021297355,09/18/2012,04:23:00 AM,4.03
01/04/2014,10:55:00 AM,-9.17866028480917,38.7063494190095,09/18/2012,10:06:00 AM,.43
01/17/2014,10:05:00 AM,-9.17975958804042,38.7523212843042,09/18/2012,04:43:00 PM,4.11
01/17/2014,11:08:00 AM,-9.17792466185813,38.7450376313388,09/18/2012,10:29:00 PM,.48
01/17/2014,11:09:00 AM,-9.16349718821336,38.7038273913013,09/19/2012,05:04:00 AM,3.98
04/15/2014,03:11:00 PM,-9.12907735073206,38.7308172281414,09/19/2012,10:48:00 AM,.51
04/19/2014,09:58:00 AM,-9.14759283613742,38.7348102938091,09/19/2012,05:26:00 PM,3.97
03/27/2014,10:18:00 PM,-9.17330736595705,38.7615201658834,09/19/2012,11:11:00 PM,.63
04/01/2014,12:52:00 AM,-9.10464350074273,38.7722826246248,09/20/2012,05:47:00 AM,3.86
04/01/2014,11:22:00 AM,-9.11286730942468,38.7350369268708,09/20/2012,11:33:00 AM,.68
04/23/2014,11:52:00 AM,-9.21466373074662,38.7017733593009,09/20/2012,06:12:00 PM,3.75
03/20/2014,12:04:00 PM,-9.14230092762021,38.70923312936,09/20/2012,11:56:00 PM,.86
03/31/2014,11:55:00 AM,-9.14051940364481,38.7190065083852,09/21/2012,06:35:00 AM,3.67
04/23/2014,05:48:00 PM,-9.11247218607974,38.745484423685,09/21/2012,12:24:00 PM,.91
04/24/2014,09:28:00 PM,-9.11402073708416,38.7285249420853,09/21/2012,07:05:00 PM,3.49
03/22/2014,12:14:00 PM,-9.16550543921483,38.7187659799347,09/22/2012,12:49:00 AM,1.13
04/01/2014,11:20:00 AM,-9.1297249414278,38.7193753296502,09/22/2012,07:32:00 AM,3.47
03/27/2014,07:17:00 PM,-9.15748024628637,38.7188142651042,09/22/2012,01:27:00 PM,1.16
04/01/2014,05:46:00 PM,-9.17006861184777,38.7224926148927,09/22/2012,08:11:00 PM,3.23
03/03/2014,08:29:00 PM,-9.11769510254267,38.734994106179,09/23/2012,01:57:00 AM,1.38
03/27/2014,07:16:00 PM,-9.1323041357684,38.7242641097143,09/23/2012,08:45:00 AM,3.3
05/02/2014,08:31:00 PM,-9.20136403633794,38.7565938084019,09/23/2012,02:49:00 PM,1.34
04/01/2014,11:53:00 AM,-9.12226740934357,38.7174887979362,09/23/2012,09:36:00 PM,3.1
04/01/2014,06:57:00 PM,-9.16609260719494,38.7176939590485,09/24/2012,03:27:00 AM,1.5
04/14/2014,05:58:00 PM,-9.16520416697338,38.7184545647517,09/24/2012,10:11:00 AM,3.28
03/26/2014,11:38:00 AM,-9.16706916880904,38.706744517327,09/24/2012,04:23:00 PM,1.34
03/31/2014,12:00:00 PM,-9.16446716275434,38.7175530069316,09/24/2012,11:02:00 PM,3.15
04/01/2014,12:16:00 AM,-9.13504890754833,38.7178352878264,09/25/2012,04:55:00 AM,1.43
04/01/2014,12:19:00 AM,-9.12429689995862,38.713678404624,09/25/2012,11:29:00 AM,3.4
05/20/2014,07:24:00 PM,-9.11771458870215,38.7389711185792,09/25/2012,05:40:00 PM,1.19
04/01/2014,12:46:00 AM,-9.12730452635329,38.7254430750587,09/26/2012,12:11:00 AM,3.33
05/20/2014,08:12:00 PM,-9.17915815175574,38.7058659997666,09/26/2012,06:02:00 AM,1.24
04/01/2014,11:02:00 AM,-9.12715879021514,38.721023415169,09/26/2012,12:31:00 PM,3.6
04/01/2014,01:21:00 PM,-9.12614703374848,38.7300033418849,09/26/2012,06:36:00 PM,1.01
03/18/2014,10:36:00 AM,-9.13629215928546,38.7295403306261,09/27/2012,01:04:00 AM,3.53
04/01/2014,01:57:00 AM,-9.13081962877293,38.7222521023326,09/27/2012,06:53:00 AM,1.04
05/21/2014,01:22:00 PM,-9.16460974987675,38.719796743263,09/27/2012,01:21:00 PM,3.77
03/31/2014,12:22:00 PM,-9.16121271778744,38.7255692348219,09/27/2012,07:20:00 PM,.86
03/31/2014,04:59:00 PM,-9.1365171507791,38.7310608916507,09/28/2012,01:48:00 AM,3.7
04/01/2014,12:20:00 AM,-9.13070458548048,38.7312657728958,09/28/2012,07:35:00 AM,.87
04/01/2014,08:06:00 PM,-9.12688618486131,38.7254790954119,09/28/2012,02:05:00 PM,3.89
05/20/2014,09:26:00 PM,-9.20349325351371,38.7122382125667,09/28/2012,07:58:00 PM,.75
03/31/2014,07:39:00 AM,-9.14589692170137,38.7562638572975,09/29/2012,02:27:00 AM,3.81
04/09/2014,04:02:00 PM,-9.13855414692908,38.7149374641098,09/29/2012,08:13:00 AM,.76
04/01/2014,06:37:00 PM,-9.14810836415746,38.7512638444086,09/29/2012,02:44:00 PM,3.94
04/01/2014,12:29:00 AM,-9.1046236185511,38.7474247319665,09/29/2012,08:33:00 PM,.7
04/02/2014,12:25:00 AM,-9.17282568852742,38.7575291371611,09/30/2012,03:03:00 AM,3.86
05/27/2014,03:28:00 PM,-9.14031669287844,38.7152356317461,09/30/2012,08:48:00 AM,.71
04/01/2014,03:24:00 PM,-9.1167851382894,38.7359072088884,09/30/2012,03:20:00 PM,3.93
03/31/2014,02:57:00 PM,-9.19631569878451,38.7094716609431,09/30/2012,09:06:00 PM,.69
04/20/2014,10:07:00 AM,-9.12945415066346,38.7337734431723,10/01/2012,03:37:00 AM,3.85
04/29/2014,11:18:00 PM,-9.18434170093799,38.7616320367076,10/01/2012,09:22:00 AM,.71
05/21/2014,02:56:00 PM,-9.13346566478501,38.7364977722178,10/01/2012,03:53:00 PM,3.86
05/09/2014,09:33:00 AM,-9.16097627640528,38.7086466084966,10/01/2012,09:37:00 PM,.74
05/16/2014,03:47:00 PM,-9.16995988702358,38.7140243668224,10/02/2012,04:08:00 AM,3.8
04/01/2014,12:21:00 AM,-9.1289232092772,38.7127510346751,10/02/2012,09:54:00 AM,.78
04/13/2014,07:38:00 PM,-9.15577855433422,38.7401607466716,10/02/2012,04:24:00 PM,3.75
04/01/2014,08:40:00 AM,-9.11780948859524,38.7784916505252,10/02/2012,10:08:00 PM,.83
05/26/2014,01:51:00 AM,-9.15089973237295,38.7199620631049,10/03/2012,04:38:00 AM,3.71
05/27/2014,09:50:00 AM,-9.16608238512334,38.7044574930322,10/03/2012,10:26:00 AM,.88
05/15/2014,04:36:00 PM,-9.11357993865611,38.7445682359297,10/03/2012,04:54:00 PM,3.61
04/01/2014,11:07:00 AM,-9.12004534685527,38.7267779706997,10/03/2012,10:38:00 PM,.96
05/22/2014,11:46:00 PM,-9.12849150595604,38.7314195707914,10/04/2012,05:08:00 AM,3.59
05/20/2014,07:26:00 PM,-9.15135751892011,38.7839038500902,10/04/2012,10:58:00 AM,1.03
03/31/2014,12:17:00 PM,-9.11670733659597,38.7299701561278,10/04/2012,05:24:00 PM,3.45
04/01/2014,12:37:00 AM,-9.13886130400303,38.7206267982151,10/04/2012,11:09:00 PM,1.12
05/16/2014,10:15:00 PM,-9.1838694108227,38.7680749952364,10/05/2012,05:38:00 AM,3.45
05/30/2014,02:43:00 AM,-9.13607336994433,38.7403947632461,10/05/2012,11:32:00 AM,1.2
05/31/2014,09:29:00 AM,-9.1486094984318,38.7793440848438,10/05/2012,05:58:00 PM,3.27
03/31/2014,09:39:00 PM,-9.12836312688839,38.7141470100857,10/05/2012,11:43:00 PM,1.31
05/21/2014,12:14:00 PM,-9.12658569513933,38.7208953280068,10/06/2012,06:14:00 AM,3.29
03/27/2014,07:35:00 PM,-9.12786874071013,38.7127943446207,10/06/2012,12:12:00 PM,1.38
04/01/2014,10:15:00 AM,-9.12762934959927,38.713686576545,10/06/2012,06:38:00 PM,3.09
03/24/2014,08:16:00 AM,-9.14874598307494,38.7251243260031,10/07/2012,12:25:00 AM,1.51
05/08/2014,04:29:00 PM,-9.19537421594105,38.7053512022585,10/07/2012,06:58:00 AM,3.13
04/01/2014,12:56:00 AM,-9.12956167786068,38.7108238148535,10/07/2012,01:04:00 PM,1.56
04/02/2014,12:57:00 AM,-9.17350223932501,38.740636108197,10/07/2012,07:31:00 PM,2.92
05/21/2014,10:19:00 AM,-9.16921700424708,38.7148634198764,10/08/2012,01:22:00 AM,1.69
03/12/2014,04:10:00 PM,-9.13170486343043,38.7343538619999,10/08/2012,07:59:00 AM,3
03/31/2014,12:33:00 PM,-9.09223095251881,38.7747956280211,10/08/2012,02:20:00 PM,1.68
05/24/2014,12:04:00 PM,-9.17078057245817,38.7158768916258,10/08/2012,08:47:00 PM,2.82
03/31/2014,02:48:00 PM,-9.15542440550849,38.7080816035788,10/09/2012,02:47:00 AM,1.77
06/06/2014,03:40:00 PM,-9.19423154612731,38.6972388775372,10/09/2012,09:22:00 AM,2.97
06/13/2014,01:50:00 AM,-9.15208289899774,38.711827792608,10/09/2012,03:51:00 PM,1.65
